Car_Name,Year,Selling_Price,Present_Price,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner
Ertiga,2017,18.94,24.55,67550,Electric,Dealer,Automatic,0
Verna,2006,10.77,24.73,171642,Electric,Dealer,Automatic,1
WagonR,2023,4.78,11.56,195157,Electric,Dealer,Automatic,1
Baleno,2024,4.2,5.25,43544,Electric,Dealer,Automatic,1
i20,2005,7.64,12.34,74798,Petrol,Dealer,Manual,0
Baleno,2015,2.73,3.05,195617,Electric,Dealer,Manual,1
WagonR,2006,3.44,7.12,130985,Electric,Dealer,Manual,0
Verna,2010,3.65,4.32,107527,CNG,Dealer,Automatic,0
Innova,2019,11.78,16.61,104805,CNG,Dealer,Manual,0
Creta,2007,7.61,9.29,77945,CNG,Individual,Manual,2
Ertiga,2020,3.83,7.9,133014,Electric,Dealer,Automatic,2
i20,2016,5.81,6.73,189714,CNG,Individual,Automatic,2
Innova,2020,15.56,18.35,60925,Diesel,Dealer,Manual,1
WagonR,2015,8.87,13.98,155675,Diesel,Individual,Automatic,1
Swift,2005,9.5,13.32,193715,CNG,Dealer,Automatic,2
City,2022,4.14,5.27,6164,Petrol,Dealer,Automatic,1
Ertiga,2005,12.85,22.24,144130,Electric,Individual,Automatic,2
Verna,2005,11.03,21.8,114876,Electric,Individual,Manual,1
Baleno,2015,9.58,21.6,49934,CNG,Dealer,Automatic,0
Baleno,2009,6.16,11.35,176809,Petrol,Dealer,Automatic,1
WagonR,2023,5.43,9.45,136520,Diesel,Individual,Automatic,1
Innova,2012,7.49,10.4,77461,Electric,Individual,Manual,1
i20,2018,18.31,23.27,100032,Electric,Dealer,Automatic,1
Creta,2022,12.03,20.87,195512,CNG,Dealer,Manual,0
Fortuner,2015,19.26,23.64,149391,Electric,Dealer,Manual,2
Innova,2020,17.12,20.72,49537,Diesel,Individual,Automatic,1
Verna,2010,4.55,7.6,168623,Petrol,Dealer,Manual,0
Swift,2021,6.48,10.47,14973,CNG,Dealer,Automatic,2
WagonR,2007,11.19,23.71,79152,CNG,Individual,Automatic,0
WagonR,2022,9.41,10.5,190379,Electric,Individual,Manual,1
Creta,2010,7.19,16.53,114374,Electric,Dealer,Manual,1
City,2006,5.86,14.24,41893,Diesel,Individual,Automatic,0
City,2007,9.68,14.6,135594,Electric,Dealer,Manual,2
City,2017,19.34,22.84,163133,Diesel,Dealer,Automatic,0
Fortuner,2024,3.57,4.45,27289,Petrol,Dealer,Manual,2
Baleno,2012,2.37,4.35,102964,CNG,Dealer,Automatic,2
WagonR,2018,3.09,4.19,52378,Diesel,Dealer,Manual,1
Baleno,2022,7.13,14.89,196669,Petrol,Dealer,Automatic,1
Innova,2018,11.06,13.97,124979,Diesel,Individual,Automatic,1
WagonR,2017,5.41,9.85,96381,Petrol,Dealer,Automatic,2
i20,2008,8.66,16.49,187402,Petrol,Dealer,Manual,0
City,2017,9.33,16.73,155522,Diesel,Dealer,Manual,0
Baleno,2012,3.6,7.15,26560,CNG,Individual,Automatic,2
Swift,2005,7.78,13.22,42553,Electric,Dealer,Automatic,0
Baleno,2017,5.74,12.68,193036,CNG,Individual,Automatic,1
Ertiga,2010,4.71,5.36,115117,Diesel,Individual,Manual,1
Verna,2023,6.32,12.98,19295,Petrol,Individual,Automatic,1
City,2010,4.41,10.59,179770,CNG,Dealer,Automatic,1
Verna,2008,3.21,6.54,148182,Petrol,Individual,Automatic,0
Baleno,2017,12.77,17.93,92507,CNG,Individual,Automatic,2
i20,2014,13.13,24.97,118392,Diesel,Dealer,Manual,0
Creta,2013,2.23,4.6,102098,Electric,Individual,Automatic,1
Ertiga,2013,11.0,13.86,7447,Electric,Individual,Automatic,0
Swift,2008,13.32,22.65,83973,Diesel,Individual,Automatic,0
Ertiga,2015,10.62,22.88,199747,Petrol,Dealer,Automatic,2
Innova,2007,5.47,13.15,191406,Diesel,Individual,Automatic,0
Verna,2012,2.72,5.33,30623,Petrol,Individual,Manual,2
i20,2007,6.6,11.48,75305,Diesel,Individual,Automatic,1
City,2010,16.17,18.79,191549,Diesel,Individual,Automatic,2
Swift,2021,9.19,10.45,28674,Electric,Individual,Manual,1
i20,2016,14.43,19.34,33786,Electric,Individual,Manual,1
Swift,2018,12.95,15.31,157637,Diesel,Individual,Manual,1
i20,2013,6.83,11.96,8709,CNG,Dealer,Automatic,0
City,2007,4.43,7.82,158881,Diesel,Dealer,Automatic,1
Fortuner,2007,8.51,14.24,102830,Petrol,Dealer,Manual,0
Verna,2018,18.83,22.88,123239,Electric,Individual,Automatic,2
Fortuner,2020,11.11,15.56,138029,Diesel,Dealer,Automatic,0
Verna,2006,7.6,10.65,134672,Diesel,Individual,Manual,0
Verna,2016,9.18,20.9,196830,Diesel,Dealer,Manual,0
Swift,2009,9.44,13.62,111264,Petrol,Individual,Automatic,0
Ertiga,2008,13.41,19.57,28717,Electric,Dealer,Automatic,2
City,2005,15.71,21.41,100111,Electric,Dealer,Automatic,0
Fortuner,2010,3.58,7.24,113325,Electric,Dealer,Automatic,1
Creta,2019,8.59,11.22,167618,CNG,Dealer,Manual,1
Creta,2005,8.95,21.44,191105,Electric,Dealer,Manual,0
Innova,2009,4.77,9.79,142300,CNG,Individual,Manual,2
i20,2015,2.98,5.8,194956,Electric,Dealer,Manual,2
City,2021,7.39,18.19,44648,Petrol,Individual,Automatic,2
i20,2018,10.52,24.26,178360,Diesel,Dealer,Manual,0
WagonR,2010,8.9,14.06,25605,Petrol,Dealer,Automatic,1
WagonR,2017,8.45,11.65,107834,CNG,Individual,Manual,2
i20,2007,10.5,17.3,46514,CNG,Individual,Manual,0
Creta,2011,17.29,24.5,133800,CNG,Dealer,Manual,1
Baleno,2016,5.81,7.81,170921,Diesel,Dealer,Automatic,2
i20,2015,3.61,5.78,185688,Electric,Individual,Manual,2
i20,2015,2.12,4.04,196779,Electric,Individual,Manual,1
Verna,2007,3.26,5.77,109337,CNG,Dealer,Automatic,0
Creta,2024,15.72,24.04,67379,Petrol,Dealer,Automatic,0
Verna,2013,10.32,15.92,120793,Petrol,Dealer,Automatic,2
i20,2007,7.43,11.98,97287,Diesel,Dealer,Manual,2
Verna,2017,3.92,5.39,153765,Petrol,Dealer,Automatic,2
Verna,2013,7.8,15.77,82726,CNG,Individual,Automatic,1
Ertiga,2017,4.03,4.69,67315,Electric,Individual,Automatic,0
i20,2006,15.31,18.55,157730,CNG,Individual,Automatic,2
i20,2011,4.17,6.12,59601,Diesel,Individual,Manual,0
Innova,2023,9.62,20.16,27796,Petrol,Individual,Automatic,0
Swift,2022,10.32,20.05,180991,Electric,Dealer,Automatic,0
City,2005,15.08,17.72,12619,Diesel,Dealer,Manual,0
Fortuner,2005,13.95,19.68,156477,Electric,Individual,Manual,1
City,2010,17.2,23.77,57256,CNG,Individual,Manual,1
Baleno,2016,7.72,12.25,5251,Petrol,Individual,Automatic,2
City,2015,11.3,13.79,80235,Electric,Individual,Automatic,0
City,2015,4.37,8.73,123119,Petrol,Individual,Automatic,2
Verna,2024,2.8,3.12,199693,Electric,Individual,Manual,2
Fortuner,2006,17.34,19.61,140655,Petrol,Dealer,Manual,1
Creta,2011,21.72,24.58,40808,Electric,Individual,Manual,1
Swift,2013,20.89,24.66,138271,CNG,Dealer,Automatic,0
i20,2007,9.29,20.15,106215,Electric,Dealer,Manual,0
Swift,2007,9.91,23.16,181035,Electric,Dealer,Automatic,1
Verna,2017,6.55,12.7,190884,Electric,Individual,Manual,1
Swift,2023,5.82,8.1,155401,CNG,Dealer,Manual,0
Baleno,2023,8.65,14.68,155795,Diesel,Dealer,Manual,0
Ertiga,2005,9.27,10.7,37991,CNG,Dealer,Automatic,2
City,2007,3.84,5.28,157810,CNG,Individual,Manual,2
Creta,2014,3.6,6.65,156365,CNG,Individual,Manual,2
Ertiga,2012,10.33,19.73,41574,Electric,Individual,Automatic,1
Creta,2018,2.26,3.8,170873,CNG,Dealer,Manual,1
Innova,2005,12.18,17.25,152895,Diesel,Individual,Automatic,1
Fortuner,2011,2.27,3.47,31193,Diesel,Dealer,Manual,2
Creta,2024,16.71,22.2,122366,Electric,Individual,Manual,2
Verna,2010,10.28,22.3,128711,Petrol,Individual,Manual,0
Innova,2012,9.28,21.15,32640,Electric,Dealer,Automatic,1
WagonR,2019,7.71,11.93,123572,Diesel,Dealer,Manual,0
Innova,2006,20.6,23.28,144110,CNG,Individual,Automatic,0
Swift,2016,7.31,14.08,53680,Diesel,Individual,Manual,1
Creta,2019,6.26,13.75,131399,CNG,Individual,Manual,1
Fortuner,2015,4.55,10.52,126984,CNG,Individual,Automatic,1
Innova,2016,2.84,5.08,86048,CNG,Dealer,Automatic,1
Ertiga,2014,18.03,24.4,82901,Diesel,Individual,Manual,2
Swift,2018,11.95,17.4,163215,Petrol,Individual,Manual,0
City,2008,6.33,9.92,118450,Diesel,Individual,Manual,1
Swift,2019,7.57,12.41,197945,CNG,Dealer,Automatic,2
City,2005,12.2,24.35,147762,Petrol,Dealer,Automatic,1
i20,2015,14.39,18.46,51524,Electric,Dealer,Manual,2
City,2014,11.43,19.42,95204,Diesel,Dealer,Manual,1
i20,2024,11.43,24.37,99257,Electric,Dealer,Automatic,0
Ertiga,2015,16.75,22.0,93406,Diesel,Individual,Manual,2
Creta,2022,1.59,3.17,172729,CNG,Dealer,Automatic,0
Fortuner,2017,4.19,5.42,142713,Diesel,Individual,Automatic,2
City,2013,10.91,13.59,194618,Electric,Dealer,Manual,2
Innova,2022,6.72,10.58,78166,Diesel,Individual,Manual,2
WagonR,2011,11.08,23.2,165093,CNG,Dealer,Manual,2
Fortuner,2012,2.43,6.07,187768,Diesel,Individual,Manual,2
Ertiga,2023,3.81,8.52,196979,CNG,Individual,Automatic,1
i20,2013,3.12,4.42,146336,Diesel,Dealer,Automatic,0
Swift,2006,13.58,22.59,96004,Diesel,Dealer,Manual,1
WagonR,2020,3.97,7.2,180043,Petrol,Individual,Automatic,2
Fortuner,2022,14.87,23.93,99447,Electric,Dealer,Manual,0
Fortuner,2009,8.66,20.15,101124,Diesel,Individual,Automatic,1
Fortuner,2014,13.25,24.13,60135,Petrol,Dealer,Manual,0
Creta,2023,4.53,6.74,99765,CNG,Individual,Automatic,2
City,2011,6.96,11.64,25456,Petrol,Individual,Automatic,0
Creta,2008,11.77,13.32,108319,Petrol,Dealer,Manual,2
Verna,2017,6.49,9.86,17871,Electric,Individual,Manual,2
City,2007,6.6,12.53,67794,Petrol,Dealer,Manual,0
Fortuner,2008,9.05,11.54,66569,Diesel,Dealer,Automatic,1
Ertiga,2015,7.54,9.73,81049,CNG,Individual,Automatic,0
Baleno,2010,9.94,22.69,97273,Petrol,Individual,Automatic,0
Swift,2006,8.84,11.42,113677,Diesel,Individual,Manual,1
Verna,2018,7.24,16.01,172023,CNG,Dealer,Manual,2
Verna,2017,19.24,22.61,40152,Petrol,Dealer,Automatic,1
Innova,2020,8.4,15.01,80468,Diesel,Dealer,Manual,1
Verna,2016,3.62,4.23,51582,Diesel,Dealer,Manual,1
Baleno,2013,12.19,19.34,8666,Petrol,Individual,Manual,2
Swift,2021,5.87,11.25,49284,CNG,Dealer,Automatic,1
City,2019,2.89,5.07,146790,Diesel,Dealer,Automatic,0
Baleno,2013,7.53,13.01,88044,Diesel,Dealer,Automatic,2
Ertiga,2010,4.22,6.45,52160,Petrol,Individual,Manual,0
Baleno,2021,9.18,15.9,183275,Electric,Individual,Manual,0
Swift,2010,5.88,12.18,117751,CNG,Dealer,Automatic,2
WagonR,2012,13.33,24.71,40617,Petrol,Dealer,Automatic,0
i20,2006,6.54,8.44,185354,Petrol,Dealer,Automatic,1
City,2024,9.32,11.74,44835,Diesel,Individual,Automatic,0
City,2012,7.85,13.6,108018,CNG,Dealer,Automatic,2
Ertiga,2021,3.05,3.42,63920,Electric,Individual,Manual,1
WagonR,2022,9.82,12.05,69432,Petrol,Individual,Manual,1
Ertiga,2006,17.02,19.59,76403,Electric,Dealer,Automatic,2
City,2005,14.52,21.4,35911,Electric,Individual,Manual,0
Verna,2006,8.69,16.51,131694,Electric,Dealer,Manual,2
Swift,2007,11.64,13.38,131989,Petrol,Dealer,Automatic,1
Ertiga,2017,10.87,14.61,137153,Electric,Individual,Automatic,0
Fortuner,2020,6.62,9.46,77911,Electric,Dealer,Automatic,0
Verna,2012,5.0,11.66,196263,Electric,Individual,Manual,0
Fortuner,2005,6.12,15.28,147404,Diesel,Dealer,Automatic,0
Swift,2022,12.77,17.92,158519,CNG,Dealer,Manual,1
i20,2008,7.09,11.85,40843,Electric,Individual,Automatic,0
Swift,2018,10.67,12.21,80935,Diesel,Dealer,Automatic,0
Creta,2017,8.4,13.34,23218,CNG,Dealer,Manual,1
Ertiga,2012,6.56,13.72,75158,Diesel,Dealer,Manual,0
i20,2024,10.29,19.78,98820,Diesel,Individual,Manual,2
Ertiga,2022,12.06,24.6,54337,Electric,Dealer,Automatic,2
WagonR,2005,3.58,5.05,71573,Electric,Individual,Automatic,1
Innova,2013,13.99,19.01,57875,Electric,Dealer,Automatic,2
Baleno,2024,2.44,3.88,114316,CNG,Individual,Automatic,1
Fortuner,2023,6.99,13.54,123153,Petrol,Dealer,Manual,2
Fortuner,2013,1.74,3.47,128244,Petrol,Dealer,Manual,1
i20,2008,16.37,18.53,135262,Electric,Individual,Manual,0
Ertiga,2020,17.51,21.82,47348,Electric,Individual,Manual,2
Fortuner,2018,16.63,23.96,156040,CNG,Individual,Manual,0
Verna,2018,3.88,8.44,23387,CNG,Individual,Automatic,1
Innova,2008,13.36,23.7,105934,Diesel,Dealer,Manual,2
WagonR,2008,5.19,6.66,133593,CNG,Dealer,Automatic,2
Ertiga,2023,1.82,4.41,110993,CNG,Dealer,Automatic,2
City,2022,9.99,20.12,101445,Petrol,Individual,Manual,1
WagonR,2018,4.19,7.47,143834,Electric,Individual,Manual,1
Verna,2008,10.27,12.57,168120,Petrol,Individual,Automatic,0
Innova,2005,2.3,4.3,197475,CNG,Individual,Manual,0
Fortuner,2012,8.52,20.03,37253,CNG,Dealer,Automatic,2
Creta,2020,4.3,6.5,112773,Diesel,Individual,Automatic,0
WagonR,2019,12.45,23.33,199678,Electric,Dealer,Automatic,0
Fortuner,2024,10.94,13.57,56093,CNG,Individual,Automatic,2
City,2016,11.61,14.19,125964,Electric,Dealer,Manual,2
Creta,2015,5.51,7.13,158870,CNG,Dealer,Automatic,2
Fortuner,2020,7.37,13.11,151340,Petrol,Dealer,Automatic,1
Creta,2012,7.93,18.41,72419,CNG,Individual,Manual,0
Fortuner,2014,3.42,5.66,31110,Electric,Individual,Automatic,0
Creta,2020,12.43,20.08,5156,Electric,Individual,Manual,1
Verna,2018,3.11,7.69,90405,Diesel,Individual,Manual,2
Ertiga,2024,12.68,23.17,185238,Petrol,Individual,Automatic,1
Innova,2017,4.93,5.98,49027,Petrol,Dealer,Automatic,1
City,2012,17.23,23.92,108878,Petrol,Individual,Automatic,1
Swift,2013,12.77,22.49,38059,CNG,Individual,Automatic,2
Fortuner,2010,18.21,24.58,16744,Petrol,Individual,Manual,1
Baleno,2016,2.22,3.72,53439,Diesel,Individual,Manual,2
Creta,2024,11.37,22.16,128539,Diesel,Dealer,Automatic,1
Swift,2019,6.83,12.58,89665,CNG,Dealer,Manual,1
Fortuner,2010,7.68,16.8,175899,CNG,Dealer,Automatic,0
Baleno,2010,18.38,23.79,136223,Electric,Dealer,Automatic,2
i20,2007,3.44,8.27,141129,Electric,Dealer,Manual,0
Ertiga,2012,9.38,11.32,121282,Electric,Individual,Automatic,1
Swift,2016,3.31,5.93,33891,Electric,Dealer,Automatic,2
Creta,2016,14.32,24.6,7201,CNG,Dealer,Automatic,2
Creta,2020,12.29,22.57,74975,Diesel,Individual,Automatic,2
WagonR,2010,16.01,23.52,88352,Diesel,Individual,Manual,1
i20,2018,2.57,3.55,105368,CNG,Dealer,Automatic,0
Innova,2020,17.24,20.61,158977,CNG,Dealer,Manual,1
Creta,2021,4.33,8.51,92706,Electric,Dealer,Automatic,1
WagonR,2015,10.77,14.66,10215,Electric,Individual,Manual,0
Fortuner,2011,18.47,23.63,114281,CNG,Individual,Manual,1
City,2009,18.57,23.65,118123,Diesel,Dealer,Manual,2
Ertiga,2013,9.59,22.86,122873,Petrol,Dealer,Manual,1
Innova,2021,12.58,18.2,48993,Petrol,Individual,Manual,2
Innova,2024,11.75,22.35,177568,CNG,Dealer,Manual,1
Swift,2021,2.84,5.42,162672,Petrol,Individual,Manual,1
City,2021,2.09,3.92,36650,Diesel,Individual,Manual,1
Swift,2006,6.92,15.16,199268,CNG,Individual,Manual,1
WagonR,2021,11.61,18.85,177304,Petrol,Dealer,Manual,0
Verna,2007,3.12,5.14,188934,Electric,Dealer,Manual,2
Innova,2007,5.58,6.54,81182,Electric,Individual,Manual,2
i20,2008,4.79,6.28,184679,Diesel,Individual,Manual,0
Ertiga,2019,14.93,21.0,75117,CNG,Individual,Manual,0
City,2017,1.47,3.1,156709,Diesel,Dealer,Automatic,2
Baleno,2018,6.42,11.13,185053,Electric,Individual,Automatic,1
WagonR,2021,6.95,16.9,60333,CNG,Dealer,Automatic,0
Baleno,2021,8.47,15.54,108833,Electric,Individual,Automatic,0
WagonR,2021,8.65,11.48,194821,CNG,Dealer,Manual,0
Ertiga,2012,3.15,3.51,43731,Electric,Individual,Automatic,0
WagonR,2010,8.88,12.09,62034,CNG,Individual,Automatic,1
Swift,2015,9.76,14.97,36082,CNG,Dealer,Manual,1
Verna,2006,7.71,14.4,101729,Diesel,Individual,Automatic,2
Swift,2022,16.26,23.41,37763,Electric,Individual,Automatic,1
WagonR,2024,5.36,7.32,102112,Electric,Dealer,Automatic,1
Baleno,2010,4.05,6.05,113610,Diesel,Individual,Automatic,0
WagonR,2013,4.03,5.7,58965,CNG,Individual,Automatic,2
Swift,2006,5.54,6.54,40180,Petrol,Individual,Automatic,0
Swift,2005,6.71,12.25,152856,Diesel,Individual,Automatic,1
Verna,2019,5.8,7.91,100618,Petrol,Individual,Manual,2
City,2007,1.81,3.67,61875,Petrol,Individual,Automatic,1
Innova,2023,10.4,17.02,116293,CNG,Individual,Automatic,2
Baleno,2009,16.86,19.53,191759,Petrol,Individual,Manual,2
Ertiga,2012,10.95,14.2,69723,Diesel,Individual,Manual,0
WagonR,2022,8.18,12.83,191533,CNG,Dealer,Manual,2
City,2014,3.1,6.13,90066,Diesel,Dealer,Automatic,0
Creta,2016,14.35,22.47,134116,Electric,Individual,Automatic,1
Baleno,2019,8.61,17.84,17557,CNG,Dealer,Manual,0
City,2014,13.09,14.58,118239,Electric,Dealer,Manual,2
Ertiga,2017,12.02,18.65,145045,CNG,Dealer,Manual,2
WagonR,2014,9.39,13.17,185371,Diesel,Individual,Automatic,1
City,2020,2.91,4.23,105484,Diesel,Individual,Manual,0
Baleno,2006,3.5,6.3,88160,Electric,Individual,Automatic,1
Baleno,2019,12.59,17.19,142714,Electric,Dealer,Automatic,2
Verna,2007,12.5,22.21,155520,CNG,Dealer,Manual,0
i20,2022,5.05,10.38,119878,Petrol,Dealer,Automatic,1
Fortuner,2011,8.48,13.88,154670,Diesel,Individual,Automatic,1
WagonR,2023,17.57,23.76,134358,Petrol,Individual,Manual,0
Swift,2005,2.87,3.97,193245,Petrol,Dealer,Automatic,0
Swift,2021,12.75,20.97,180061,Electric,Dealer,Automatic,0
Verna,2015,7.84,13.75,158661,Petrol,Individual,Automatic,0
Verna,2005,7.05,17.6,7076,CNG,Individual,Manual,1
Verna,2010,14.51,17.5,131817,Electric,Individual,Automatic,2
Swift,2009,8.3,16.62,140338,CNG,Dealer,Automatic,0
Creta,2023,7.48,13.22,199757,Diesel,Individual,Manual,0
Innova,2015,5.12,8.1,118251,Electric,Individual,Automatic,0
i20,2013,13.58,22.87,39099,Electric,Individual,Manual,0
Innova,2007,2.32,3.2,190823,Petrol,Individual,Manual,1
Ertiga,2020,3.32,4.65,184758,Petrol,Individual,Manual,2
Fortuner,2023,13.24,16.12,131188,Electric,Individual,Automatic,2
Creta,2013,8.46,13.44,28619,CNG,Dealer,Automatic,1
Swift,2018,11.09,14.01,69220,Diesel,Dealer,Automatic,0
Creta,2017,13.75,23.47,155161,CNG,Individual,Automatic,2
Innova,2017,10.53,13.77,88932,Petrol,Dealer,Automatic,0
Innova,2021,12.66,18.15,176038,Electric,Individual,Automatic,2
WagonR,2007,3.13,7.04,104320,Diesel,Individual,Manual,0
Verna,2023,6.63,11.69,120709,CNG,Dealer,Manual,2
Fortuner,2015,3.6,4.4,163637,Electric,Dealer,Manual,0
Baleno,2017,5.61,7.42,43035,Petrol,Individual,Manual,1
Swift,2013,2.68,4.24,138802,CNG,Dealer,Manual,0
Innova,2016,16.59,19.83,56225,Diesel,Individual,Automatic,0
WagonR,2020,18.22,23.28,47778,CNG,Individual,Automatic,1
Ertiga,2020,10.64,18.33,92723,Petrol,Individual,Manual,0
WagonR,2023,16.37,23.24,105710,Petrol,Individual,Automatic,2
Creta,2022,2.85,7.03,130372,Diesel,Dealer,Manual,0
Verna,2009,5.77,11.6,154927,Electric,Dealer,Manual,0
Verna,2012,10.33,12.56,147874,Petrol,Individual,Automatic,1
Baleno,2007,12.84,18.25,199471,CNG,Dealer,Automatic,0
Innova,2023,8.36,10.77,113442,Electric,Individual,Automatic,2
i20,2024,4.81,6.44,62701,Diesel,Individual,Automatic,2
Creta,2005,11.01,22.13,119603,Diesel,Dealer,Manual,0
Ertiga,2016,19.77,23.91,147388,Electric,Dealer,Automatic,2
Verna,2011,7.77,10.72,161926,Electric,Dealer,Automatic,2
Verna,2014,11.57,21.71,135767,CNG,Individual,Manual,1
Swift,2009,10.26,22.73,69327,Petrol,Individual,Manual,2
Fortuner,2022,2.61,4.08,146516,CNG,Individual,Manual,2
Ertiga,2015,6.07,14.94,175527,Petrol,Dealer,Manual,2
Innova,2022,14.52,22.57,115222,CNG,Individual,Automatic,1
Ertiga,2007,10.61,15.94,122056,Electric,Individual,Manual,1
City,2014,6.02,11.55,91637,Diesel,Individual,Automatic,1
City,2013,17.17,19.36,112065,Electric,Dealer,Manual,2
WagonR,2018,15.13,23.24,49634,Petrol,Individual,Manual,0
Innova,2011,9.22,13.67,59194,Diesel,Individual,Automatic,0
Swift,2015,16.94,24.2,35226,CNG,Dealer,Automatic,1
WagonR,2009,13.91,19.53,11926,Electric,Dealer,Manual,1
Fortuner,2016,14.94,23.89,132614,Electric,Dealer,Automatic,2
Verna,2008,10.12,16.34,29414,Electric,Dealer,Automatic,1
Ertiga,2016,5.43,7.51,120663,CNG,Individual,Automatic,2
i20,2024,15.35,18.03,95794,Electric,Dealer,Manual,0
WagonR,2024,7.86,14.77,73798,Electric,Dealer,Automatic,0
Innova,2023,6.42,10.04,93853,Electric,Individual,Automatic,0
Ertiga,2019,8.04,17.08,25803,CNG,Individual,Automatic,1
WagonR,2017,18.11,22.85,24059,Petrol,Individual,Automatic,1
City,2020,10.73,16.04,180325,Diesel,Dealer,Manual,2
i20,2005,16.11,23.2,89852,CNG,Individual,Manual,1
Swift,2012,6.61,11.36,149317,CNG,Dealer,Manual,1
Innova,2014,14.12,23.36,81139,Petrol,Dealer,Manual,2
Fortuner,2012,6.64,8.43,19503,CNG,Dealer,Manual,1
Innova,2011,15.74,22.29,101581,CNG,Dealer,Automatic,0
Fortuner,2021,3.26,7.09,189529,Petrol,Individual,Automatic,2
Ertiga,2015,12.28,16.92,137185,Diesel,Individual,Manual,1
Innova,2018,7.32,8.45,159137,Diesel,Dealer,Automatic,1
Innova,2018,2.62,3.6,135945,CNG,Individual,Manual,0
Innova,2014,6.65,9.1,100367,Diesel,Individual,Manual,2
WagonR,2005,15.65,18.1,9513,Diesel,Dealer,Manual,1
Verna,2016,2.99,6.25,140474,Electric,Dealer,Manual,1
Fortuner,2024,7.45,9.69,25554,Electric,Dealer,Manual,1
Innova,2019,6.78,10.03,158106,Diesel,Individual,Automatic,2
Ertiga,2007,14.89,18.77,159746,Electric,Dealer,Automatic,0
Ertiga,2020,8.02,10.25,87686,Petrol,Individual,Manual,2
Fortuner,2017,6.67,10.45,169274,Diesel,Individual,Manual,1
Fortuner,2005,8.82,10.68,54776,Electric,Individual,Manual,0
City,2009,8.77,14.76,88249,Electric,Dealer,Manual,1
Ertiga,2021,14.75,23.61,63823,Diesel,Dealer,Automatic,2
Baleno,2023,3.45,6.75,27143,Electric,Dealer,Manual,1
City,2011,9.06,15.46,143721,Petrol,Individual,Automatic,2
Ertiga,2021,5.91,7.49,116424,Petrol,Individual,Automatic,0
Fortuner,2011,8.4,14.79,116559,Petrol,Individual,Automatic,1
Innova,2016,16.99,24.91,96723,Diesel,Individual,Automatic,0
Innova,2005,7.35,10.01,172458,Electric,Dealer,Automatic,0
Ertiga,2014,2.87,3.86,91038,Petrol,Dealer,Automatic,1
Ertiga,2021,7.34,12.85,60372,CNG,Individual,Automatic,2
Baleno,2009,1.92,4.02,10578,Petrol,Individual,Manual,1
Verna,2006,17.81,20.36,197713,Diesel,Dealer,Automatic,1
Baleno,2005,8.91,14.51,36164,Petrol,Individual,Automatic,2
Verna,2017,12.54,24.32,28417,Petrol,Individual,Automatic,2
Verna,2016,3.34,3.99,15860,CNG,Individual,Manual,2
Swift,2022,11.35,15.92,39110,Electric,Dealer,Automatic,1
Fortuner,2024,10.61,20.37,168529,CNG,Dealer,Manual,2
Innova,2017,4.6,7.65,62025,Diesel,Dealer,Automatic,1
Swift,2015,8.96,19.97,199982,Diesel,Dealer,Automatic,0
Verna,2014,10.91,22.17,180081,Electric,Individual,Manual,2
Verna,2024,2.88,3.77,15650,CNG,Dealer,Manual,1
Fortuner,2022,17.66,22.09,147536,Electric,Dealer,Automatic,0
Innova,2014,1.9,3.23,155825,Petrol,Individual,Manual,0
Baleno,2020,13.75,21.14,159661,Electric,Individual,Manual,0
Fortuner,2005,5.42,8.06,169287,Petrol,Dealer,Manual,1
Fortuner,2006,2.94,5.23,71160,Electric,Dealer,Automatic,1
Baleno,2012,2.78,5.46,96535,Diesel,Individual,Automatic,2
Creta,2021,10.17,12.95,50145,CNG,Individual,Automatic,1
WagonR,2013,4.73,11.0,150587,Electric,Dealer,Automatic,0
Baleno,2012,3.91,4.97,93303,Electric,Dealer,Automatic,0
Verna,2017,12.58,23.63,26623,Electric,Dealer,Automatic,1
i20,2006,16.96,21.66,73810,Diesel,Individual,Automatic,1
Creta,2016,13.87,18.01,136131,Electric,Individual,Automatic,1
Baleno,2007,14.0,17.52,155302,Diesel,Individual,Manual,1
WagonR,2024,6.61,14.13,117347,Diesel,Dealer,Automatic,0
Verna,2024,8.93,11.63,90265,Diesel,Individual,Automatic,0
Fortuner,2020,4.23,9.19,182176,CNG,Individual,Manual,0
Verna,2018,10.52,18.26,54895,Diesel,Individual,Automatic,1
Fortuner,2017,2.31,4.9,56762,Diesel,Dealer,Manual,2
Baleno,2013,13.72,23.65,185336,Petrol,Individual,Automatic,0
i20,2016,11.39,20.0,131154,Electric,Dealer,Automatic,2
Creta,2021,9.47,23.3,187746,Electric,Dealer,Manual,1
Creta,2011,5.61,7.52,13550,Diesel,Individual,Manual,2
City,2012,3.03,6.33,128171,Diesel,Dealer,Automatic,0
